id,name,lat,long
1677,Chełm,51.13392209922692,23.471154799999997
1678,Chelmsford,51.734539799143725,0.4724552999999999
1679,Chelsea,42.391763800511825,-71.0328284
1680,Chelyabinsk,55.168279434738835,61.40473317345486
1681,Chelyabinsk,55.15984079947092,61.4025547
1682,Chemnitz,50.83226079927944,12.9252977
1683,Cheney,47.489145930487304,-117.57874817285013
1684,Cheng,33.74135969959462,105.7269036
1685,Cheng'an,36.44246149978228,114.68525399999997
1686,Chengbei,36.648864699805856,101.76429709999998
1687,Chengbu,26.394096300123437,110.3177032
1688,Chengcheng,35.18350639966462,109.9307087
1689,Chengde,40.77213530036592,118.16391899999998
1690,Chengde,40.95771800038739,117.95432479999997
1691,Chengdong,36.600094399800184,101.802406
1692,Chengdu,30.65986279968527,104.0633717
1693,Chenggong,24.88857970026737,102.82075989999998
1694,Chenggu,33.1586464995875,107.3290833
1695,Chengguan,29.657497399771437,91.1388011
1696,Chengguan,36.05673219974123,103.82457719999998
1697,Chenghai,23.46940750036319,116.7515585
1698,Chenghua,30.678234399683884,104.1358421
1699,Chengjiang,24.678161700284406,102.90267069999999
1700,Chengkou,31.94980669961052,108.6602629
1701,Chengmai County,19.73811770035963,110.00444219999999
1702,Chengqu,22.781760800391694,115.35996420000001
1703,Chengwu,34.95373879964858,115.8839558
1704,Chengxi,36.62875409980351,101.7622372
1705,Chengxiang,25.421546100220446,118.98982419999999
1706,Chengyang,36.30421629976709,120.39137839999997
1707,Chengzhong,24.369802300307704,109.4227225
1708,Chengzhong,36.62110779980262,101.78060519999998
1709,Chennai,13.083693899688127,80.270186
1710,Chenxi,28.009820299945147,110.17891599999999
1711,Chenzhou,25.77335980018684,113.00943369999999
1712,Cheonan-si,36.81502829982559,127.11406540000002
1713,Cheongju-si,36.64211689980507,127.4891742
1714,Cherepovets,59.128696001318765,37.916389
1715,Cherepovets,59.131187942413526,37.88902051456469
1716,Cherkasy,49.4447887995831,32.0587805
1717,Cherkasy,49.42243020130295,32.04725705448591
1718,Cherkessk,44.228522900523394,42.048257
1719,Cherkessk,44.219376519766726,42.057959523425204
1720,Chernihiv,51.4940989991733,31.294331999999997
1721,Chernihiv,51.4940989991733,31.294331999999997
1722,Chernivtsi,48.28647019986854,25.9376532
1723,Chesapeake,36.71837079981403,-76.2466798
1724,Chester,53.19088729909604,-2.8908955
1725,Chetumal,18.514586500277915,-88.3005528
1726,Cheyenne,41.13998100040748,-104.820246
1727,Chhapra,25.778410500186343,84.7514507
1728,Chhindwara,22.057824400407693,78.9386203
1729,Chiang Mai,18.788277800299138,98.98680559999998
1730,Chiang Rai,19.90688670036807,99.83327389999998
1731,Chiavenna,46.32008080029005,9.4007478
1732,Chiayi,23.4811089003626,120.45354119999999
1733,Chiba,35.609984999699044,140.118126
1734,Chibi,29.728169999764738,113.8951222
1735,Chicago,41.875561600476665,-87.62442119999999
1736,Chichaoua,31.546903299628767,-8.7595462
1737,Chichawatni,30.531690999695098,72.6914049
1738,Chicheng,40.91187170038217,115.8258471
1739,Chichester,50.83648619927865,-0.7791721000000001
1740,Chichibu,35.99145089973469,139.0857612
1741,Chichiriviche,10.932504999493828,-68.27756699999999
1742,Chiclayo,-6.766416999702806,-79.84083079999999
1743,Chico,39.72849450022995,-121.8374777
1744,Chicopee,42.14876910049679,-72.60711189999999
1745,Chieti,42.34465290050912,14.1659738
1746,Chifeng,42.27999290050526,118.9426131
1747,Chigasaki,35.32947899967573,139.405371
1748,Chihuahua,28.652380799874415,-106.0902046
1749,Chikan,21.26868860040821,110.36211429999999
1750,Chikkamagaluru,13.318013999713452,75.7738743
1751,Chikugo,33.212378299587634,130.5017727
1752,Chikuma,36.533698399792556,138.120123
1753,Chikusei,36.30519439976719,139.97909029999997
1754,Chikushino,33.49665239959013,130.5156215
1755,Chilakaluripet,16.094950200035395,80.1658779
1756,Chilanga,13.7219155997584,-88.1206813
1757,Chilaw,7.576507399393594,79.79567549999999
1758,Chí Linh,21.107420900406144,106.38732039999998
1759,Chillán,-36.606661600253666,-72.1033194
1760,Chillicothe,39.33311970017398,-82.98240189999999
1761,Chilliwack,49.15767699965336,-121.95143069999999
1762,Chilpancingo,17.554214900191905,-99.5048416
1763,Chimalhuacán,19.433929300342605,-98.9580149
1764,Chimbote,-9.074496599835998,-78.593609
1765,Chimoio,-19.1109210004427,33.476659
1766,Chinameca,13.512244199734878,-88.3479665
1767,Chinandega,12.626871787253727,-87.12955373604186
1768,Chinandega,12.629796599640946,-87.12780859999998
1769,Chinguil,10.56392839946939,18.9639687
1770,Chiniot,31.721994199620234,72.9800348
1771,Chino,35.98561999973411,138.157854
1772,Chipata,-13.639131400271175,32.6458437
1773,Chiping,36.58415649979835,116.2446315
1774,Chiquimula,14.80056049988371,-89.54713499999998
1775,Chira,36.99978639984828,80.8015287
1776,Chirchiq,41.4725655004413,69.58142489999999
1777,Chirilagua,13.220533999702843,-88.1389151
1778,Chiryu,35.00155299965177,137.05557
1779,Chishtian,29.79320960158173,72.85597347409647
1780,Chishui,28.59143819988101,105.6956747
1781,Chișinău,47.02451170015623,28.8322923
1782,Chita,34.97008899964966,136.860738
1783,Chita,52.03340899911465,113.50089299999999
1784,Chita,52.04802055194253,113.40556859608465
1785,Chitose,42.820933500531275,141.65096119999998
1786,Chitradurga,14.22664429981635,76.40051219999998
1787,Chitral,35.85088899972104,71.7901897
1788,Chittoor,13.216122399702362,79.0972819
1789,Chittorgarh,24.883715700267764,74.6244155
1790,Chitungwiza,-18.014346200473227,31.072673700000003
1791,Chiure-Sede,-13.382680900247738,39.7884693
1792,Chivacoa,10.160205299446163,-68.8941002
1793,Chiyoda,35.69380969970649,139.7532163
1794,Chizhou,30.667108799684737,117.48598849999999
1795,Chlef,36.164591999752275,1.331499
1796,Chofu,35.66003599970346,139.554815
1797,Choibalsan,48.06866926352101,114.57385043330845
1798,Choibalsan,48.06881829992123,114.5241352
1799,Choir,46.35755874544547,108.37361321268997
1800,Choir,46.358124100283455,108.36155419999999
1801,Choloma,15.612742599979507,-87.95069399999998
1802,Cho Lon,10.751491799481451,106.66047319999998
1803,Choluteca,13.300471899711534,-87.1845919
1804,Chongchuan District,32.01389889960808,120.85372860000001
1805,Chŏngjin,41.782929100469126,129.7825241
1806,Chongli,40.97051510038882,115.2767385
1807,Chongming,31.625547399624818,121.39271289999998
1808,Chongqing,29.564739799780384,106.5478767
1809,Chongren,27.756419399973485,116.07129259999999
1810,Chongxin,35.30261909967364,107.0318506
1811,Chongyang County,29.558825299780946,114.03382889999999
1812,Chongyi,25.686517700195303,114.3030376
1813,Chongzhou,30.625608799687846,103.6722448
1814,Chongzuo City,22.380000000402386,107.36090899999999
1815,Chopda,21.245305180457162,75.2971836064482
1816,Chorzów,50.29787909938648,18.954446599999997
1817,Choshi,35.7345337997102,140.8272667
1818,Christchurch,-43.530955000864125,172.6366455
1819,Chuanhui,33.620555999592135,114.65055600000001
1820,Chuanshan,30.528561399695352,105.5649307
1821,Chuanying,43.835507900537365,126.52926859999998
1822,Chukai,4.219306499568361,103.42251579999999
1823,Chula Vista,32.64005409959128,-117.0841955
1824,Chun'an County,29.611846699775825,119.03677410000002
1825,Chuncheon-si,37.88105689996532,127.7297641
1826,Chungju-si,36.99073339984715,127.9259891
1827,Chunhua,34.8008743996389,108.57564619999998
1828,Chuo,35.589198999697224,138.52099199999998
1829,Chuo,35.66625499970402,139.775565
1830,Chur,46.85474700019061,9.526490399999998
1831,Church Hill,36.52232069979128,-82.7134921
1832,Churchill,58.769310101158446,-94.17368429999999
1833,Churu,28.298334999913116,74.9679308
1834,Chuxiong,25.044637100254164,101.54138669999999
1835,Chuxiong,25.03595990025491,101.5440836
1836,Chuzhou,32.254590099600094,118.3280486
1837,Cianjur,-6.822444799704696,107.1392952
1838,Cibitoke,-2.8919230997569465,29.124407400000003
1839,Ciego de Ávila,21.841976200409594,-78.7601053
1840,Cienfuegos,22.145750100406534,-80.4526242
1841,Cilacap,-7.7267966997450275,109.009662
1842,Cilegon,-6.017388999684751,106.0537688
1843,Cili,29.432743899793323,111.1339552
1844,Cimahi,-6.873152699706467,107.5423099
1845,Cincinnati,39.101453700140596,-84.5124602
1846,Cipolletti,-38.92781730075785,-67.9925103
1847,Cirebon,-6.713704399701099,108.56084829999999
1848,Cité Soleil,18.578276800282996,-72.3356015
1849,Citronelle,31.0981842552509,-88.24172650695549
1850,City Hall,40.70374564655885,-89.40350538534503
1851,City of London,51.51561769917048,-0.09199829999999999
1852,Ciudad Acuña,29.31960399980462,-100.9478409
1853,Ciudad Adolfo Lopez Mateos,19.573397500350698,-99.24394899999999
1854,Ciudad Barrios,13.766061399763398,-88.27034099999999
1855,Ciudad Bolívar,8.108095499390357,-63.551078000000004
1856,Ciudad Bolivia,8.353779899391338,-70.57323759999998
1857,Ciudad Constitución,25.03211490025523,-111.65804550000001
1858,Ciudad de la Costa,-34.82558329985211,-55.95895599999999
1859,Ciudad del Carmen,18.651739000288746,-91.81491999999999
1860,Ciudad del Este,-25.516901499705206,-54.61686449999999
1861,Ciudad del Este,-25.516901499705206,-54.61686449999999
1862,Ciudad del Plata,-34.75153079983675,-56.4205752
1863,Ciudad Guayana,8.322376299391127,-62.6896622
1864,Ciudad Guzmán,19.700163200357625,-103.463935
1865,Ciudad Juárez,31.709796099620792,-106.455581
1866,Ciudad Lerdo,25.536641000209663,-103.5252472
1867,Ciudad Madero,22.264670700404615,-97.83970910000001
1868,Ciudad Mante,22.741127800392984,-98.97140929999999
1869,Ciudad Nueva Santa Cruz,-17.637975834267333,-63.06323039701265
1870,Ciudad Obregón,27.484661900003935,-109.9337782
1871,Ciudad Ojeda,10.218048599449252,-71.32790539999999
1872,Ciudad Real,38.9854201001238,-3.9285137999999997
1873,Ciudad Valles,21.991655100408416,-99.0102967
1874,Ciudad Victoria,23.73898460034865,-99.14413520000001
1875,Cixi,30.17086749972475,121.261786
1876,Cixian,36.367496399773984,114.3717459
1877,Claremont,43.377105000541896,-72.347031
1878,Clarkston,46.416272400273215,-117.04517960000001
1879,Clarksville,36.527760699791884,-87.3588703
1880,Clearwater,27.96585329995005,-82.80010259999999
1881,Clermont-Ferrand,45.7774551003756,3.0819427
1882,Cleveland,41.505161300444385,-81.6934446
1883,Clinton,36.103412599745965,-84.1318632
1884,Clovis,34.40547199961769,-103.20507089999998
1885,Cluj-Napoca,46.76937900020742,23.5899542
1886,Coatepeque,14.702632699872154,-91.8656361
1887,Coatzacoalcos,18.139678700246353,-94.45017309999999
1888,Cobán,15.47020009996278,-90.37350650000002
1889,Cobija,-11.018461400013239,-68.7538149
1890,Cochabamba,-17.393611400474356,-66.15689829999998
1891,Cocody,5.357366999482261,-3.994934
1892,Cocorote,10.319482699454873,-68.78309319999998
1893,Codó,-4.455622999691467,-43.892354
1894,Cody,44.52631070050651,-109.05639199999999
1895,Coeur d'Alene,47.67429940001405,-116.78115309999998
1896,Coffs Harbour,-30.29624069932082,153.1135293
1897,Coimbatore,11.001811499498755,76.96284249999998
1898,Coimbra,40.21119310029554,-8.4294632
1899,Cojutepeque,13.721739599758376,-88.9345406
1900,Colatina,-19.5346732004211,-40.6287836
1901,Colcapirhua,-17.388448400474317,-66.2407672
1902,Cold Lake,54.46045999927618,-110.192871
1903,Colima,19.245190900330904,-103.72082799999998
1904,Colina,-33.20247199955757,-70.67491469999999
1905,College Station,30.59552889969015,-96.3071042
1906,Cologne,50.93836099926024,6.959974
1907,Colombo,-25.292543899737055,-49.2243472
1908,Colombo,6.938746899407006,79.85411339999999
1909,Colón,22.71620130039374,-80.9052014
1910,Coloncito,8.329676199391173,-72.0891631
1911,Colonia del Sacramento,-34.46985919977975,-57.843367900000004
1912,Colonia Tovar,10.40865709946001,-67.283695
1913,Colorado Springs,38.83395780010182,-104.8253485
1914,Columbia,34.000749299601736,-81.0343313
1915,Columbia,38.95188300011894,-92.33373659999998
1916,Columbia,39.21562130015708,-76.8582049
1917,Columbus,41.429625800437144,-97.36842939999998
1918,Columbus,32.46107079959475,-84.98804490000002
1919,Columbus,39.962260100262185,-83.0007065
1920,Comai,28.441366499897377,91.4319753
1921,Comănești,46.42424985422957,26.433490973795234
1922,Comayagua,14.449057399842323,-87.6424395
1923,Comendador,18.876697800305653,-71.70507519999998
1924,Comitán,16.244109700052388,-92.1348514
1925,Como,45.81156230037072,9.0830353
1926,Comodoro Rivadavia,-45.86320240021547,-67.4752615
1927,Comrat,46.30111900029331,28.655880500000002
1928,Cona,27.994803999946814,91.9560868
1929,Conakry,9.517060199417203,-13.699843399999999
1930,Concepción,-36.82707950030523,-73.0502399
1931,Concepción,-23.41172470000971,-57.44181279999999
1932,Concepcion Batres,13.34168289971604,-88.3714795
1933,Conchagua,13.306591999712202,-87.8624953
1934,Concord,37.976852499978726,-122.03356239999997
1935,Concord,35.40941779968212,-80.58000489999999
1936,Concord,43.20717800054048,-71.53747599999998
1937,Concordia,-31.397253899362124,-58.01733049999999
1938,Conghua,23.550877700358996,113.58046359999999
1939,Congjiang,25.75691410018845,108.90360509999998
1940,Congtai,36.61665949980211,114.4859
1941,Conselheiro Lafaiete,-20.659610700338295,-43.78574299999999
1942,Constanța,44.176716100525795,28.6507598
1943,Constanța,44.172842051497575,28.62030251141845
1944,Constantine,36.36451899977366,6.608259999999999
1945,Constitución,-35.33183059996094,-72.4118998
1946,Contagem,-19.913274900397276,-44.0840953
1947,Contramaestre,20.299601300384825,-76.24410349999998
1948,Copenhagen,55.68672429966003,12.570072399999999
1949,Copiapó,-27.366468499472823,-70.3322753
1950,Coqen,31.018949899659866,85.150079
1951,Coquimbo,-29.953192799319933,-71.3379884
1952,Coquitlam,49.284295799622214,-122.793281
1953,Coral Springs,26.271192000136352,-80.2706044
1954,Cordoba,-31.41733909936344,-64.183319
1955,Córdoba,18.894470400306947,-96.9352891
1956,Córdoba,37.88458129996582,-4.7760138
1957,Cordova,33.76130546579854,-87.19266185632088
1958,Corfu,39.62428190021535,19.921514
1959,Corinth,37.938693599973384,22.928044699999997
1960,Cork,51.8970769991268,-8.465467399999998
1961,Corner Brook,48.953169999703945,-57.94738799999998
1962,Cornwall,45.018441700466475,-74.72870299999998
1963,Cornwall,45.018441700466475,-74.72870299999998
1964,Coro,11.405579599529437,-69.6679115
1965,Corona,33.87529449959799,-117.56644490000001
1966,Coronel,-37.016471200349386,-73.15619529999998
1967,Coronel Fabriciano,-19.520006700421934,-42.62826859999999
1968,Coronel Oviedo,-25.45005499971464,-56.44069939999999
1969,Corpus Christi,27.795148199969145,-97.3942053
1970,Corrientes,-27.468700399462257,-58.8312304
1971,Çorum,40.549149600338836,34.9602453
1972,Corumbá,-19.00163650044739,-57.65343159999999
1973,Corvallis,44.56456590050393,-123.26204350000002
1974,Cosamaloapan,18.367299517201484,-95.79671654127792
1975,Cosenza,39.309993100170644,16.2501929
1976,Costa Mesa,33.66333859959296,-117.90331699999999
1977,Cotabato City,7.197034399400339,124.23517140000001
1978,Cotia,-23.60388899998236,-46.91888900000001
1979,Cotoca,-17.7545038004751,-62.996223500000006
1980,Cotonou,6.367695299427548,2.4252507
1981,Cottbus - Chóśebuz,51.75674469914127,14.335730699999997
1982,Cotuí,19.058468000318502,-70.1533738
1983,Courtenay,49.68940609952441,-124.9954959
1984,Cova Figueira,14.886235591980894,-24.29457111312712
1985,Coventry,52.40818119909141,-1.510477
1986,Covilhã,40.28056580030462,-7.504321099999999
1987,Coxen Hole,16.316779900060606,-86.5374413
1988,Cox's Bazar,21.452023800409673,92.01690909999999
1989,Coyah,9.709040999424781,-13.388955999999999
1990,Coyhaique,-45.57118040031963,-72.0684863
1991,Craiova,44.319015900518856,23.7965614
1992,Cranbrook,49.51074769956716,-115.7672772
1993,Cranston,41.78095880046896,-71.4371257
1994,Crato,-7.2369111997209155,-39.414923599999995
1995,Cremona,45.13347960045496,10.0248716
1996,Criciúma,-28.678994099362846,-49.369562699999996
1997,Croix-des-Bouquets,18.577544400282935,-72.2296219
1998,Crotone,39.080622300137584,17.127195999999998
1999,Cúa,10.16536759944643,-66.8865117
2000,Cuauhtémoc,28.40095789990181,-106.8665305
2001,Cuautitlán Izcalli,19.653135600355103,-99.21450019999999
2002,Cuautla,18.829011800302165,-98.94322439999999
2003,Cubatão,-23.88579819994174,-46.424186899999995
2004,Cúcuta,7.897145799390767,-72.5080387
2005,Cuddalore,11.75643289955872,79.7634644
2006,Cuéllar,41.39976430043423,-4.3150702
2007,Cuenca,40.06811560027651,-2.1348241
2008,Cuenca,40.06573237523595,-2.135437616696085
2009,Cuenca,-2.897172499756635,-79.0043742
2010,Cuernavaca,18.921827400308917,-99.23422819999999
2011,Cuiabá,-15.598668600416675,-56.099130099999996
2012,Cuiping,28.76942639986184,104.617174
2013,Cuito,-12.383131900150795,16.942548399999996
2014,Culiacán,24.797896500274817,-107.393395
2015,Cumana,10.449446599462423,-64.1630154
2016,Cumberland,39.65264980021933,-78.762383
2017,Cumilla,23.461061500363616,91.1808748
2018,Cuneo,44.389633000514934,7.5479007
2019,Cupertino,37.32289339988965,-122.0322895
2020,Curicó,-34.98536799988579,-71.2393705
2021,Curitiba,-25.42959629971755,-49.2712724
2022,Cuscatancingo,13.727278299759005,-89.1808003
2023,Cusco,-13.517088700260114,-71.9785356
2024,Cuttack,20.46860000039077,85.8792
2025,Częstochowa,50.81204659928318,19.113213
2026,Da'an,29.374177899799136,104.77712139999998
2027,Da'an,45.50442250041228,124.2855828
2028,Dabancheng,43.36177040054183,88.3081785
2029,Dąbrowa Górnicza,50.330869199379414,19.2078918
2030,Dabu,24.35145900030902,116.6914939
2031,Dachang,39.88514680025163,116.98038039999997
2032,Dacheng,38.6994744000823,116.63714069999999
2033,Dachuan,31.198963299648398,107.5078704
2034,Dadong,41.803310500470815,123.46263870000001
2035,Dadu,26.7274836000877,67.7804974
2036,Dadukou,29.486396599788026,106.47824439999998
2037,Daegu,35.87129999972298,128.6018
2038,Daejeon,36.34959999977202,127.38479999999998
2039,Dafang,27.14955280004132,105.60032229999999
2040,Dafeng,33.2019956995876,120.4564759
2041,Daguan,30.515130699696396,117.0289484
2042,Daguan,27.751249999974075,103.89112409999998
2043,Dagupan,16.042484800029378,120.33756879999999
2044,Dagzê,29.67223109977004,91.34832
2045,Dahab,28.496363299891367,34.5145652
2046,Daharki,28.052157999940427,69.7030649
2047,Dahua,23.73829180034869,107.99393039999998
2048,Dai,39.06998120013605,112.9462883
2049,Daisen,39.4530067001911,140.4757635
2050,Daishan,30.265206899716727,122.22300719999998
2051,Daito,34.71067899963358,135.635478
2052,Daiyue,36.18666099975459,117.0355841
2053,Dajabón,19.550137600349377,-71.70390719999999
2054,Dajingshan,47.02629810015584,129.0151533
2055,Dakar,14.693424999871066,-17.447938
2056,Dakhla,23.694066300351203,-15.9431274
2057,Dalad,40.3972902003197,109.9980682
2058,Dalanzadgad,43.57170420054148,104.42595019999999
2059,Dalanzadgad,43.575090422569545,104.41708029429047
2060,Dalat,11.940241599574975,108.4375758
2061,Dali,34.7925261996384,109.9382821
2062,Dali,25.680243500195907,100.3001222
2063,Dali,25.607477800202922,100.26515969999998
2064,Dalian,38.91817140011403,121.62829449999998
2065,Dallas,32.77627189958938,-96.79685589999998
2066,Daloa,6.876690399408854,-6.4516096
2067,Dalton,34.769186699637004,-84.9702475
2068,Daly City,37.690482599938974,-122.47267
2069,Damak,26.659697200095042,87.69781299999998
2070,Daman,20.416970100389037,72.833173
2071,Damanhur,31.037498199658646,30.47106249999999
2072,Damascus,33.513069499590365,36.3095814
2073,Dambulla,7.874203099390881,80.65109169999998
2074,Damietta,31.41674269963571,31.8213657
2075,Daming,36.28231529976474,115.1409417
2076,Damoh,23.83956780034276,79.4444361
2077,Damxung,30.47572439969952,91.0993963
2078,Đà Nẵng,16.068000000032306,108.212
2079,Danao,10.518724399466603,124.0290039
2080,Danapur,25.635890100200193,85.0474045
2081,Danba,30.88135679966921,101.88457719999998
2082,Danbury,41.39481700043374,-73.4540111
2083,Dancheng,33.640664899592515,115.19435010000001
2084,Dandong,40.128668000284605,124.3863404
2085,Dandong,40.128668000284605,124.3863404
2086,Danew,39.26247550016382,63.1844122
2087,Danfeng,33.69610059959362,110.3295141
2088,Dangjin-si,36.89040829983476,126.6461833
2089,Dangshan,34.44321539961947,116.3609227
2090,Dangtu,31.572288299627477,118.4928233
2091,Dangyang,30.823863599673267,111.78239659999998
2092,Daning,36.46470399978475,110.7394714
2093,Danjiangkou,32.54299809959303,111.50701009999999
2094,Danleng,30.015004099738402,103.51592949999998
2095,Danlí,14.032469799793857,-86.5682844
2096,Dantu District,32.13392249960386,119.4284046
2097,Danyang City,32.01097359960818,119.6012702
2098,Danzhai,26.201600000143593,107.792
2099,Danzhou City,19.517379500347506,109.56971879999999
2100,Dao,25.52948860021034,111.5952587
2101,Daocheng,29.040848999833177,100.296902
2102,Daoli,45.75387050037895,126.61331139999999
2103,Daowai,45.7900309003738,126.64352380000001
2104,Daozhen,28.86950649985118,107.6069394
2105,Dapaong,10.859545399488756,0.2043122
2106,Dapitan,8.654944899394685,123.42437539999999
2107,Da Qaidam,37.85496359996168,95.3539794
2108,Daqing,46.59690280024033,125.1014811
2109,Daraa,32.622434199591574,36.1109696
2110,Darbhanga,26.1569990001482,85.8995065
2111,Dar es-Salaam,-6.816083699704477,39.2803583
2112,DAR-ES-SALAM,9.798764799428639,-13.483529099999998
2113,Darganata,40.48451660033076,62.158050300000006
2114,Darganata,40.48451660033076,62.158050300000006
2115,Darhan,41.69696920046179,110.42777099999999
2116,Darjeeling,27.037755400053705,88.263176
2117,Darkhan,49.492242799571635,105.93616129999998
2118,Darlag County,33.757908299594995,99.65090829999998
2119,Darmstadt,49.872774999481486,8.651176999999999
2120,Darnah,32.75937949958958,22.638319500000005
2121,Dartmouth,44.679970700495616,-63.5720232
2122,Darwin,-12.460440000158519,130.84104690000004
2123,Dashiqiao,40.634818300349394,122.50427939999997
2124,Dashoguz,41.833580000473276,59.95900790000001
2125,Daska,32.3315432181473,74.35378660916885
2126,Daska,32.335396499597834,74.3540308
2127,Dasmariñas,14.327081899828052,120.93708709999999
2128,Dassa-Zoumé,7.781540199391481,2.183606
2129,Date,42.47176010051616,140.8646839
2130,Date,37.819104399956714,140.5624838
2131,Datia,25.66503990019739,78.4586499
2132,Datian,25.691784200194803,117.84110019999999
2133,Datong,40.091981700279696,113.2951122
2134,Datong,36.93654639984043,101.68540929999999
2135,Datong,32.633587199591396,117.04716730000001
2136,Datong,46.03519640033701,124.8140828
2137,Daugavpils,55.87122669973408,26.515933699999998
2138,Dauphin,51.15350899922374,-100.04424999999999
2139,Davanagere,14.466126599844328,75.92063609999998
2140,Davao City,7.06454509940355,125.6084371
2141,Davenport,41.52364360044613,-90.5776368
2142,Dawa,40.999852800392134,122.071838
2143,Dawei,14.07972319979931,98.19901909999999
2144,Dawson Creek,55.7605305996892,-120.23644530000001
2145,Dawu,31.562840499627953,114.12080529999999
2146,Dawu,30.979392899662507,101.1238815
2147,Dawukou,39.0186505001286,106.3620755
2148,Daxiang,27.224589300032985,111.4334252
2149,Daxin,22.839314600389798,107.2107083
2150,Daxing,39.725413000229544,116.33544169999999
2151,Daxing'anling,50.40939269936284,124.11016699999999
2152,Dayao,25.7247294001916,101.322128
2153,Daye,30.098185399731058,114.97471620000002
2154,Dayi,30.590196499690563,103.5212874
2155,Daying,30.597329299690013,105.23358729999998
2156,Dayton,39.75894780023421,-84.1916069
2157,Daytona Beach,29.210814699815636,-81.0228331
2158,Dayu,25.40304100022215,114.3566689
2159,Dazaifu,33.512864699590374,130.5238111
2160,Dazhou,31.216035999647357,107.50275640000001
2161,Dazhu,30.739203399679372,107.20113529999999
2162,Dazu,29.708576999766585,105.71818260000002
2163,De'an,29.303915199806198,115.76340109999995
2164,Dearborn,42.32225990050781,-83.17631450000002
2165,Debao,23.32655740037014,106.6119199
2166,Debre Birhan,9.67521169942338,39.5324899
2167,Debrecen,47.531399000046584,21.625978199999995
2168,Debre Markos,10.335690699455794,37.72881139999999
2169,Decatur,34.60602029962775,-86.98381649999999
2170,Dechang,27.406278000012705,102.17409139999998
2171,Deerfield Beach,26.318342000131413,-80.0996306
2172,Deesa,24.259497700315528,72.18033479999998
2173,Dêgê,31.80767779961639,98.58136189999999
2174,Dehong,24.436381900302848,98.5850386
2175,Dehradun,30.325564599711697,78.0436813
2176,Dehri,24.907760000265764,84.1901412
2177,Dehri,24.912911300512278,84.18471599775974
2178,Dehua,25.494548400213624,118.2362336
2179,Dehui,44.53501410050592,125.69543630000001
2180,Deir el-Balah,31.41834549963562,34.350247599999996
2181,Deir Ez Zor,35.33333349967604,40.14999989999999
2182,Dej,47.134341078463116,23.899606231805375
2183,Dej,47.1438201642351,23.8766688481514
2184,Dejiang,28.266430299916642,108.11146949999998
2185,Delft,52.01140169911648,4.358389999999999
2186,Delhi,28.651717799874486,77.2219388
2187,Delicias,28.19098139992499,-105.469426
2188,Delingha,37.369081899895725,97.36010999999999
2189,Delmas,18.551846400280894,-72.2920071
2190,Delray Beach,26.461462500116294,-80.0728201
2191,Del Rio,29.365540499800005,-100.8946984
2192,Delta,49.08462579967139,-123.05793840000001
2193,Deltona,28.900544599847898,-81.2636738
2194,Demra,23.723452700349537,90.4964171
2195,Dengfeng,34.45517719962004,113.04444549999998
2196,Dengkou,40.333419100311474,107.00204829999998
2197,Dêngqên,31.415578799635764,95.5950803
2198,Dengta,41.42448660043665,123.33351389999999
2199,Dengzhou,32.68805369959054,112.08189010000001
2200,Denizli,37.77331969995036,29.086927300000003
2201,Denov,38.27537820002111,67.8951071
2202,Denov,38.270938141936746,67.90473201958952
2203,Denpasar,-8.652497299803969,115.2191175
2204,Denton,33.21503859958764,-97.1330516
2205,Denver,39.739236400231455,-104.9848623
2206,Deogarh,21.536218940763437,84.72888976115969
2207,Deoghar,24.490494500298826,86.69771059999998
2208,Depalpur,30.66917709968457,73.6513733
2209,Depok,-6.407190299692462,106.81583479999999
2210,Deqin,28.46752439989451,98.9170641
2211,Deqing,23.14805500037808,111.78026669999998
2212,Deqing County,30.542972999694218,119.97243319999997
2213,Dera Allah Yar,28.377914899904333,68.34398449999999
2214,Dera Ghazi Khan,30.032137399736882,70.6401114
2215,Dera Ismail Khan,31.827526999615532,70.9090919
2216,Dera Murad Jamali,28.541833199886398,68.21927219999999
2217,Derbent,42.05785800049048,48.288764799999996
2218,Derbent,42.0745616135675,48.28376566053674
2219,Derby,52.92126169908585,-1.4761491
2220,Derong,28.715893999867575,99.2853717
2221,Derventa,44.976709400470455,17.906959
2222,Des Moines,41.59103230045235,-93.6046655
2223,Desouk,31.132787097571484,30.649801071973513
2224,Desouk,31.1282329996528,30.646198
2225,Dessie,11.122603999507584,39.634981999999994
2226,Detroit,42.33155090050837,-83.04664030000002
2227,Deva,45.87692714479353,22.90325131699498
2228,Deva,45.88174020036047,22.9008611
2229,Deventer,52.25322719909916,6.158472499999999
2230,Devonport,-41.17975610102234,146.36130109999996
2231,Dewas,22.96363000038539,76.05486699999999
2232,Dexing,28.932399399844535,117.58914969999996
2233,Deyang,31.12440279965304,104.39012999999998
2234,Dezful,32.378025699596726,48.4032064
2235,Dezhou,37.44866759990628,116.30541600000001
2236,Dhaka,23.81065100034447,90.41264659999999
2237,Dhamar,14.542996999853356,44.4000607
2238,Dhamrai,23.92016200033786,90.21087019999999
2239,Dhanbad,23.79528090034538,86.4309638
2240,Dhangadhi,28.703303999868936,80.56701699999999
2241,Dhanpuri,23.209677091634617,81.53326301517636
2242,Dharan,26.812610100078437,87.28380999999999
2243,Dharmavaram,14.413840499838198,77.7208432
2244,Dharwad,15.45405049996088,75.0066516
2245,Dhaulpur,26.701064200090574,77.89674899999999
2246,Dhilwan,30.34272319971027,75.3855945
